case,time_proper_Myr,front_radius_proper_kpc,analytic_radius_proper_kpc,absolute_error_proper_kpc
instantaneous_100000,244.8993753195379,5.235755212339346,5.1384279199338865,0.09732729240545979
instantaneous_100000,244.90437531953793,5.235766639488403,5.138438854462114,0.09732778502628836
instantaneous_100000,244.90937531953793,5.23577806665406,5.138449788496955,0.09732827815710454
instantaneous_100000,244.91437531953792,5.235789493837618,5.138460722038434,0.09732877179918464
instantaneous_100000,244.91937531953792,5.235800921039833,5.138471655086573,0.09732926595325964
instantaneous_100000,244.92437531953792,5.235812348261989,5.138482587641399,0.09732976062058984
instantaneous_100000,244.9293753195379,5.235823775504858,5.138493519702935,0.09733025580192223
instantaneous_100000,244.93437531953793,5.235835202769721,5.138504451271208,0.09733075149851267
instantaneous_100000,244.93937531953793,5.2358466300573525,5.138515382346238,0.09733124771111434
instantaneous_100000,244.94437531953793,5.2358580573687625,5.138526312928053,0.09733174444070958
instantaneous_100000,244.94937531953792,5.235869484705521,5.1385372430166765,0.09733224168884469
instantaneous_100000,244.95437531953792,5.235880912068366,5.138548172612133,0.09733273945623289
instantaneous_100000,244.9593753195379,5.235892339458611,5.138559101714447,0.0973332377441638
instantaneous_100000,244.9643753195379,5.235903766876742,5.138570030323642,0.09733373655310018
instantaneous_100000,244.96937531953793,5.235915194324308,5.138580958439743,0.09733423588456525
instantaneous_100000,244.97437531953793,5.235926621802338,5.138591886062776,0.09733473573956175
instantaneous_100000,244.97937531953792,5.2359380493115815,5.1386028131927635,0.097335236118818
instantaneous_100000,244.98437531953792,5.235949476853339,5.138613739829729,0.09733573702360943
instantaneous_100000,244.9893753195379,5.2359609044286355,5.1386246659737,0.09733623845493522
instantaneous_100000,244.9943753195379,5.235972332038475,5.1386355916247,0.09733674041377505
instantaneous_100000,244.99937531953793,5.235983759683904,5.138646516782751,0.09733724290115298
instantaneous_100000,245.00437531953793,5.235995187365926,5.13865744144788,0.097337745918046
instantaneous_100000,245.00937531953792,5.236006615085839,5.138668365620112,0.09733824946572689
instantaneous_100000,245.01437531953792,5.236018042844393,5.138679289299469,0.09733875354492483
instantaneous_100000,245.01937531953791,5.236029470642887,5.138690212485976,0.0973392581569108
instantaneous_100000,245.0243753195379,5.236040898482068,5.138701135179659,0.09733976330240957
instantaneous_100000,245.02937531953793,5.236052326363491,5.138712057380541,0.09734026898294967
instantaneous_100000,245.03437531953793,5.236063754287901,5.138722979088647,0.0973407751992541
instantaneous_100000,245.03937531953792,5.23607518225607,5.138733900304001,0.09734128195206893
instantaneous_100000,245.04437531953792,5.2360866102692745,5.138744821026629,0.09734178924264558
instantaneous_100000,245.04937531953792,5.236098038328535,5.138755741256552,0.09734229707198327
instantaneous_100000,245.0543753195379,5.236109466435129,5.138766660993798,0.09734280544133078
instantaneous_100000,245.05937531953793,5.236120894589823,5.13877758023839,0.09734331435143329
instantaneous_100000,245.06437531953793,5.236132322793894,5.138788498990351,0.09734382380354312
instantaneous_100000,245.06937531953793,5.236143751048384,5.138799417249708,0.09734433379867546
instantaneous_100000,245.07437531953792,5.236155179354293,5.138810335016485,0.09734484433780821
instantaneous_100000,245.07937531953792,5.236166607712897,5.138821252290704,0.0973453554221928
instantaneous_100000,245.0843753195379,5.236178036124687,5.1388321690723915,0.09734586705229553
instantaneous_100000,245.0893753195379,5.236189464590959,5.1388430853615725,0.09734637922938649
instantaneous_100000,245.09437531953793,5.236200893112987,5.138854001158269,0.09734689195471802
instantaneous_100000,245.09937531953793,5.2362123216917915,5.1388649164625075,0.09734740522928398
instantaneous_100000,245.10437531953792,5.236223750328391,5.138875831274311,0.09734791905408002
instantaneous_100000,245.10937531953792,5.236235179023533,5.138886745593705,0.09734843342982735
instantaneous_100000,245.1143753195379,5.23624660777851,5.138897659420714,0.09734894835779606
instantaneous_100000,245.1193753195379,5.236258036594318,5.138908572755362,0.09734946383895604
instantaneous_100000,245.12437531953793,5.236269465472002,5.138919485597673,0.09734997987432958
instantaneous_100000,245.12937531953793,5.236280894412556,5.138930397947671,0.0973504964648857
instantaneous_100000,245.13437531953792,5.236292323417275,5.138941309805382,0.09735101361189269
instantaneous_100000,245.13937531953792,5.236303752486902,5.138952221170829,0.09735153131607266
instantaneous_100000,245.14437531953791,5.23631518162273,5.1389631320440365,0.09735204957869303
instantaneous_100000,245.1493753195379,5.236326610825502,5.13897404242503,0.09735256840047235
instantaneous_100000,245.15437531953793,5.23633804009649,5.138984952313833,0.09735308778265672
instantaneous_100000,245.15937531953793,5.236349469436984,5.1389958617104705,0.09735360772651358
instantaneous_100000,245.16437531953792,5.236360898847729,5.139006770614966,0.09735412823276324
instantaneous_100000,245.16937531953792,5.23637232832974,5.1390176790273445,0.09735464930239512
instantaneous_100000,245.17437531953792,5.236383757884035,5.13902858694763,0.09735517093640489
instantaneous_100000,245.1793753195379,5.236395187511882,5.139039494375847,0.09735569313603509
instantaneous_100000,245.18437531953793,5.2364066172140475,5.13905040131202,0.09735621590202737
instantaneous_100000,245.18937531953793,5.236418046991798,5.139061307756174,0.09735673923562338
instantaneous_100000,245.19437531953793,5.2364294768461495,5.139072213708333,0.09735726313781612
instantaneous_100000,245.19937531953792,5.236440906778119,5.139083119168521,0.09735778760959857
instantaneous_100000,245.20437531953792,5.236452336788723,5.139094024136761,0.09735831265196193
instantaneous_100000,245.2093753195379,5.236463766879227,5.13910492861308,0.097358838266147
instantaneous_100000,245.2143753195379,5.236475197050647,5.139115832597502,0.09735936445314497
instantaneous_100000,245.21937531953793,5.236486627303721,5.13912673609005,0.09735989121367083
instantaneous_100000,245.22437531953793,5.236498057639742,5.139137639090749,0.09736041854899291
instantaneous_100000,245.22937531953792,5.236509488059472,5.139148541599624,0.0973609464598475
instantaneous_100000,245.23437531953792,5.2365209185644295,5.139159443616698,0.09736147494773117
instantaneous_100000,245.2393753195379,5.2365323491553495,5.139170345141997,0.09736200401335271
instantaneous_100000,245.2443753195379,5.2365437798329975,5.139181246175544,0.09736253365745373
instantaneous_100000,245.24937531953793,5.2365552105989135,5.139192146717363,0.09736306388155036
instantaneous_100000,245.25437531953793,5.236566641453836,5.139203046767481,0.09736359468635492
instantaneous_100000,245.25937531953792,5.236578072399054,5.13921394632592,0.09736412607313394
instantaneous_100000,245.26437531953792,5.236589503435555,5.139224845392704,0.0973646580428511
instantaneous_100000,245.26937531953791,5.236600934564351,5.139235743967859,0.09736519059649229
instantaneous_100000,245.2743753195379,5.236612365786483,5.139246642051409,0.09736572373507357
instantaneous_100000,245.27937531953793,5.236623797102937,5.139257539643378,0.09736625745955951
